plz	supermarkt	adresse	nr	lat	lon	id
	Maxì			45.5960074	11.9397413	366185321
	Punto Simply			45.4519637	9.2180124	366535735
				45.5699775	11.9758168	366546074
				45.5698229	11.9756828	366546463
	Eurospar			45.5710436	11.9255960	366548612
				45.5699305	11.9758775	366551997
	D più			45.6307899	11.7902620	367023594
	Supermercato Alì Cittadella			45.6527748	11.7968101	367023620
20832	Supermercato Pozzoli	Via del Guado		45.6080727	9.2190240	367137256
	Carrefour			45.9405336	8.5680824	367196996
	Penny Market			43.7207350	10.9648057	367197716
	Eurospar			45.4851964	12.1823881	367221352
	Simply Market	Via Fornaci	8	45.6340410	11.7516607	367669875
	Euro Spin			45.6925759	9.1014735	367793676
	Famila			45.2898562	9.7576466	368139226
				41.8105928	13.5579738	368728394
32036	Super W	Via Belluno	10	46.1083923	12.0996854	368927669
	Despar			46.4141639	13.0148698	369230101
				45.5826045	11.8577411	369310215
	Famila			45.5744568	9.7669776	369431134
				45.5388492	11.7841303	369756508
	Conad			44.9839330	10.0488590	370151177
	MD			45.0421469	7.6393159	370421368
	Sigma			45.5108156	9.2838358	370600415
	Eurospesa			45.5403955	11.8748186	371332102
	Eurospesa			45.5066941	11.9022317	371424125
	Eurospin			43.6674547	10.6437823	371473398
	Di Più			45.6227732	9.2320562	371475850
				45.5048655	9.3391601	371744597
	Famila			45.4584454	11.8221333	371802115
	DPiù			45.4964004	11.7961463	371809415
	Super A&O			42.9467596	12.7108842	372364088
	Lidl			42.9459892	12.7107477	372364533
	Alì-Aliper			45.4306251	11.9644289	372385841
35010	Famila superstore	Via Regia	22	45.4272638	11.9561056	372385855
	Conad			44.6677270	8.4706661	372459478
	Penny Market			44.6764298	8.4538729	372554024
	Supermercato Famila	Viale Valganna	34	45.8281571	8.8355619	372674787
	Decò			40.8608672	14.2685881	372749524
	Lidl			45.5244996	9.7520012	372796033
				45.4689092	11.8480019	372994733
	Crai Simpatia			46.2437219	9.3949571	373495128
10050	CRAI	Via Susa	37	45.1053953	7.3221962	373620987
	Ali			45.4142818	11.9580383	373629965
	Supermercato Lando			45.4458447	11.7362838	373698114
08100	Eurostock	Via San Giovanni Bosco		40.3221377	9.3070622	374156664
	Lidl			41.1293484	16.7899166	374179038
				45.5039472	9.1010047	374374677
	Coop.fi			43.8749542	11.1029596	374579691
	Iperal			45.6911525	9.5783339	374622576
	ali			45.4485274	11.3765869	374680978
	Metro			45.4229024	11.7969075	374700579
35030	Eurospar	Via Padova	82	45.3921151	11.8180043	374747494
	Famila OLMO			45.5294715	11.4967426	375240473
	Famiglia Cooperativa			46.3769187	11.6604684	375284722
	Simply Market			45.1311616	10.0023335	375525221
	Esselunga			43.9232686	10.9134360	375856174
60126	Lidl	Via Flaminia	220	43.6088837	13.4602499	375994716
	A&O			45.3099267	9.5015828	375998558
	CRAI Al Portico			46.5180704	10.1236874	376467618
	In's			45.1158028	7.7019862	376498880
				38.2419978	15.4327986	376540274
07018	ABC Supermercati	Via Antonio Gramsci	18	40.3966215	8.6639687	376851207
	EuroSpin			39.7145137	8.8772246	376990222
07018	DiMeglio	Via Mercato	1	40.3978625	8.6598563	377097295
	MD	Via 1° maggio	31	43.5634185	13.5116939	377192013
	Conad			41.4291709	15.0135503	377661406
10098	Mercatò	Corso 4 Novembre	57 B	45.0655482	7.5425568	378137497
	Eurospin			40.3554882	18.1954872	378176154
20089	Esselunga	Via Manzoni	5	45.3777549	9.1704061	378233029
				39.8444759	18.3696863	378499042
73034	Euro Spin	Via Due Giugno		39.8454517	18.3659174	378499828
	Alimentari Il porto			39.9334106	18.3954324	379507115
73039	Coop Superstore	Via Sandro Pertini	1	39.9262476	18.3574507	379546617
	Euro Spin			39.9425792	18.3586759	379551476
	Carrefour			45.8697430	8.6719180	379734987
	Tigros			45.8217771	8.7471833	380216757
	Lidl			42.0595471	13.9242973	380258465
	MD			40.8592672	14.2738433	380274914
	Eurospin			41.8127361	12.6162689	380460322
	Conad			40.8607080	14.2713719	380634709
	Ottimo market			41.6637068	13.3811563	381148980
	Dico			40.7489799	14.5217719	381442948
73040	A&O	Via Carabiniere Luigi Rollo	26	40.0730063	18.1620982	381633968
	Lidl			45.8300478	13.3322294	381694844
	famila			45.0464032	9.8637115	381707443
73046	SISA Supermercato	Via Maria Santissima Addolorata	sn	40.0318914	18.1311540	381714812
	Lidl			40.0433062	18.1254701	381736943
10098	Tuodì	Via Fabio Filzi	18	45.0810482	7.5157849	381762726
	Tigros			45.6036665	8.8487015	382577645
	Centro Commerciale Le piazze			45.6958795	9.4269123	382839311
12060	Europrezzi	Borgo San Martino	32	44.6974594	7.8902726	383370600
12060	Tuodì	Borgo San Martino	45	44.6952805	7.9079046	383370631
	Mercatò Local			44.7637639	7.6760812	383515134
12040	Casa Roero	Piazza dei Ciliegi	7	44.7972950	7.8212198	383526821
12043	Mercatò Local - Corso Alba	Corso Alba	12	44.7961743	7.9986468	383700171
	Euro Spin			39.8998876	18.3323181	383759526
	Supermac			39.9089309	18.3297199	383759535
73031	Casamica	Via Matine		39.9062222	18.3291709	383759651
	Lidl			45.7577967	9.0523150	383794653
	Coop			44.9298106	10.5197469	383898000
74023	Supermercato PAM - Stazione	Via Stazione	1	40.5289328	17.4220219	384292573
	Eurospin			40.3612797	18.1906571	384560060
				44.6402710	7.6514914	384594904
	Il Gigante Supermercato			44.6212252	7.4918191	384672779
	Todis			42.4087849	12.8502247	384764503
	Familia Superstore			45.5831850	10.1622374	384827699
	Coop Reno	Via Montanara	137	44.2920637	11.6173347	384862689
	iN's			44.5578749	7.4896795	384949853
	Interspar			45.5087310	12.2278535	385040230
	Interspar			45.4827449	12.2416249	385042166
	Dpiù			45.1587953	9.0850491	385052104
20815	Super Dì	Via Enrico Fermi	12	45.6450818	9.0726560	385409580
	Cadoro			45.8129577	12.0115091	385685004
00061	Conad	Via di Pizzo Morronto	79	42.0747414	12.2920808	386079178
	Basco			45.0567129	9.5976220	386514581
	Fresco Express			45.6646253	8.6287248	386781279
73056	Conad City	Via Aldo Moro	3	39.9538373	18.2146237	387147597
	Lidl			39.9838028	18.2424648	387193386
	U2			45.6047188	8.8457667	387600814
	Eurospin			41.6652704	13.4308573	388116401
	Conad			45.5218309	9.7439019	389103253
				40.6185624	16.1410438	389415942
	Famila			45.2520094	10.6678285	389515914
39031	MPREIS	Josef Schweighofer Straße - Via Josef Schweighofer	1	46.7959596	11.9318729	389523448
	Mercatò (ex Famila)			44.3939718	7.5006069	389822951
82030	Etè	Via Provinciale Vitulanese		41.1601630	14.6769070	390011293
82030	CRAI	Via Sala		41.1524662	14.6698240	390026932
	Sigma	Via Lomellina	23	45.4181313	9.1225275	390129484
37132	Rossetto	Via Monti Lessini	76	45.4394439	11.0444540	390466409
	Sma			45.1657655	9.5516155	390480324
22077	Gran Mercato	Piazza Italia		45.7847287	8.9658085	391125298
	La Distribuzione srl dei Fratelli Naciti			38.0830575	14.8461913	391255584
	Esselunga di Viale Libertà	Viale Libertà		45.5929309	9.3138348	391757052
20090	Esselunga	Vecchia Paullese	15	45.4280552	9.3721913	392521647
	Supermercato Ravel			40.0560473	15.3615550	392722038
	Conad	Via Filippo Pecoraino	5	38.0964729	13.3909459	393271989
	Spaccio alimentare			37.9871436	12.9562632	393494423
				38.4869864	16.0801734	394110967
	CONAD SUPERSTORE	VIA GUIDETTI		44.7484162	10.4479235	394410821
91011	Hard discount	Via John Fitzgerald Kennedy		37.9728189	12.9551569	394517659
	Frilo			46.4303776	11.5384265	394937337
	Carrefour			45.1085836	9.4493499	395069983
	Eurospin			42.3988880	12.3015353	395558566
	MD			45.6543025	9.6234138	396274083
	Carrefour Market			45.1611604	9.3078618	396591119
	Conad			43.0593116	11.9988863	397116253
	Conad City			43.1531438	11.9398378	397284499
	Castelmarket			44.7572180	8.6198901	397478170
	Eurospin			41.2275778	16.0595454	397527345
	Coop			43.8411465	10.5298292	397606141
	Ortomercato			45.4197966	9.1213600	397633342
80058	COOP	Via Vittorio Veneto	19	40.7511401	14.4633845	397634315
	MD Discount			41.2246001	16.0737720	397669778
				40.4541270	17.2583476	397710890
74121	Spazio Conad-Porte dello Ionio	Viale Pietro Mandrillo		40.4610303	17.3002694	397823580
08100	Lidl	Via San Giovanni Bosco		40.3221804	9.3051777	398369649
				41.3046682	16.2798404	398702696
	Maxi Sidis			40.0099496	18.4256282	399073598
00143	Supermercato Panorama	Piazzale dei Militari Caduti nei Lager		41.8017579	12.4839847	400112275
00143	Supermercato METRO	Piazzale dei Militari Caduti nei Lager		41.8006512	12.4854592	400114801
	Alimentare da Anna			37.8747521	15.3020793	400199034
	Nonna Isa			39.2127850	9.1196687	400201640
20156	Conad	Via Cefalonia	10	45.5032332	9.1271815	400311897
				44.9807689	11.7999679	400323099
37053	Lidl	Via Calcara	20	45.1862231	11.2243329	400577179
				44.9484204	11.4766416	401099201
				44.9484588	11.4748399	401099683
	Conad			41.8048441	12.2248612	401402071
	Despar			44.8211206	8.2945032	401751224
	Supermercato DiMeglio			40.4020697	18.0713041	402149898
20832		Via Bengasi		45.6121522	9.2035666	402229930
	COOP			42.3180908	12.0629421	402342238
	Euro Market			37.8174856	15.2657158	402615701
	Supermercato Big			45.6439864	9.4085804	402955186
	Conad			40.0059964	18.1598676	402973062
	Eurospin			40.0188031	18.1531522	402973066
				40.0173984	18.1572518	402973444
	Famila			40.0705532	18.0062184	403188291
	MD Discount			40.0700195	18.0055824	403188293
	MD Discount			40.1219712	18.3075195	403334918
20091	In's Mercato	Via Vittorio Veneto	90	45.5341522	9.1922828	403871982
	Lidl			45.4713699	8.9087598	404116312
	Coop			41.6980914	12.6955234	404159945
				44.9744924	11.4183462	404405249
	DiMeglio			45.0588462	11.6411705	404410745
				45.0143559	11.5044260	404428767
				45.0144245	11.5045411	404428936
				45.0142407	11.5041953	404429310
	Aliper			45.0311976	12.2249521	404463142
				45.0464828	7.6759149	404714972
	CRAI	Via Giovanni XXIII	7	45.6564879	12.4305137	404718827
	Penny Markt			41.6957250	15.3836717	404758681
	EuroSpin			41.6755448	15.3953070	404762043
	EuroSpin			41.6915554	15.3761642	404765949
	Spar			41.6862573	15.3704528	404766854
				45.0506011	11.6966230	404786577
	Conad			41.6924045	15.3016318	404838339
	Minimarket			37.8416760	15.2794344	404998085
	MD Discount			41.4516533	15.5390214	405233203
	Carrefour			37.9975071	12.9571274	405320113
20153	Carrefour Market	Via Benedetto Spinoza	4	45.4794454	9.2247982	405453801
	Penny Market			40.6584048	17.7191150	405883401
	Lidl			40.6480583	17.7150868	405883897
	Italmark			45.5293114	9.5971056	405914101
61049	Simply Market	Via 23 Gennaio		43.6748094	12.5232993	406011998
				41.2591689	15.8924058	406097727
	Conad			41.2627994	15.9164446	406110522
				44.8117193	7.2720961	406184138
71019	Simply Market	Località Piano Piccolo		41.9108643	16.1186843	406345482
	Supermercato A&O			41.9274664	15.8799292	406689649
	Eurospin			41.1403470	14.7785400	406753704
	Supermercato Coop Seano			43.8297153	11.0178250	406958450
	Ipercoop			41.2471472	16.2970956	407127336
	Euro Spin			41.2327549	16.5115343	407574826
	dok			41.2442933	16.4906490	407575520
	Euro Spin			41.2325834	16.5114271	407577547
	DOK			41.2196688	16.0665106	407614557
	Lidl			40.8923205	9.1074970	407993627
01013	Hurrà	Via Cassia	2	42.3093380	12.0744908	408235284
				37.8795311	15.3039285	412850518
				41.8897558	13.3239116	413726496
	Eurospin			43.3523766	12.5629929	414181698
	Il Centesimo			37.6683533	12.8145459	414513711
	Crai			44.9350661	8.3459759	414762725
	Mini Carrefour Market			45.4923014	7.8598560	415142955
80078	Supermercati Briò	II Traversa Coste d'Agnano	73	40.8295946	14.1357574	415305694
	EuroSpin			45.7190906	8.6163577	415799862
	Penny			45.7201072	8.6216363	415799867
46033	D più	Via Piave		45.1911880	10.9691043	416104665
	DOC			41.1274437	16.8014486	416236710
	Eurospin			40.6654203	17.7001292	416414876
	Famila			40.6641846	17.7013948	416414877
80078	TS Conad	Via Vecchia San Gennaro	38	40.8244374	14.1267045	416459752
	Conad Ipermercato			44.6201524	10.9269607	416724522
	Famila			41.0828652	16.8630144	417150281
	mercato coperto Carbonara			41.0737185	16.8635501	417153559
	Coop			43.1916039	12.1313512	417955573
				41.1015552	16.8799503	417999111
	Supermercaro Famila			41.1062139	16.8758165	418007124
	Lidl			40.9692417	17.2691940	418208057
				40.9425069	17.3027016	418209098
	SuperDay			40.9668809	14.2338947	418260083
81031	Sigma	Via Maiuri	3	40.9762042	14.2189773	418260084
70056	Lidl	Via Adriano Olivetti		41.2082856	16.5536662	418554582
	In's			45.0087787	9.7752288	418623705
	Lidl			40.7993533	16.9299169	419584714
	Eurospin			41.9457317	12.0867178	419852518
	inCOOP			42.3242762	12.2392725	419884383
	Eurospin			38.0295496	12.5309983	419898625
				43.8564243	10.5774728	420015410
	Coop	via Rospicciano	28	43.6194019	10.6261015	420024668
	Eurospin			44.9119766	10.9939379	420070404
	Carrefour Market			40.4799812	15.0157580	420072878
47834	La Bottega del Cavaliere Ormanno			43.8903704	12.6101176	420112674
01027	Penny Market	Via Umbro Casentines	5	42.5481972	12.0393120	420119798
	Despar Supermercati Olive			40.7478735	17.4244478	420120666
	Supermercato	SP13		40.7338967	17.4098412	420120667
01027	Penny Market	Via Umbro Casentines	5	42.5481972	12.0393120	420123159
	Food Mart			42.3943368	13.0295854	420230847
	MD Discount			39.5069819	16.9364590	420289663
72020	EuroSpin	Via Trieste	1	40.4702887	17.9637812	420389004
56037	Coop			43.5530818	10.7119901	420580351
	Penny Market			40.5639471	17.8143582	420631453
	eurospin			43.5618149	12.6581213	420852799
	Eurospin			40.4850223	17.6431895	421413652
	Coop			42.9705851	11.0358711	421599968
	Super Pan	Via Fiume		39.2353475	9.2050950	421601745
				41.9243546	12.5750206	421810507
	Conad			43.7742064	11.2965212	421972432
	Conad			38.1778946	14.9010002	422166585
	MD			40.5798598	9.6952855	422265937
				43.3617371	13.3441615	422276389
				40.6322189	17.9367030	422357544
	Penny Market			40.6203513	17.9153280	422368935
	Conad			40.6357098	17.9360195	422369100
00047	Doc supermercati Marino	Piazza Don Luigi Sturzo	17	41.7745540	12.6713247	422622222
	Coop			45.8248568	8.9575792	422792185
	Lidl			45.0908838	7.6550659	422946928
	Crai			46.2329766	10.2298953	423119135
	MD Discount			40.1749652	18.1590537	423860640
	SuperMAC			40.1763487	18.1626439	423860713
	Eurospin			41.7915645	12.6660239	423880270
	Alter Discount			40.5891625	17.1250448	423912400
	Carrefour Market			41.8374933	12.6319938	424053743
	Super Dì			45.1824282	9.4960628	424224332
				45.1834929	9.4936293	424224341
	Despar			40.1647307	18.3656210	424613960
	Supermercato Convì			41.6934779	15.2855271	425383354
73025	Eurospin	Via Leonidion		40.1995241	18.2931851	425437850
	Lidl			41.6880594	15.3069950	425584069
	Eurospin			40.4029520	18.0190902	425587899
	Lidl			40.3970026	18.0364998	425591106
	DiMeglio	Via Giudice Degli Atti		40.3798733	17.9679490	425602585
	IperMac			40.1516426	18.2820236	425676165
	Eurospin			40.4015462	17.9552572	425767566
	Crai			43.7985003	12.8658545	426092681
	Centre Commercial E. Leclerc			40.8436562	14.2344333	426296582
	Top	Via dell'Ospedaletto	20	41.7789324	12.6163255	427818190
	Coop			43.6660533	10.2773251	427830695
	Simply			43.8417642	12.7453901	428715427
	Penny	Via Antonio Carnevali	116	45.5022603	9.1669206	429077474
	Dimar			44.4299891	7.5381711	429156499
87012	Lidl	Via dell'Agricoltura		39.8237027	16.1993769	429257655
				45.1463177	7.6571713	429814456
87012	Expo Casa	Corso Calabria		39.8157095	16.1991254	430072477
	CARREFOUR			36.7665929	11.9716488	430201292
	Famiglia Cooperativa di Caoria			46.1974269	11.6793240	430353085
	Simply Market			43.9026504	12.8936320	430594034
	Penny Market			41.5668134	14.6699575	430806200
				45.0195535	9.4461206	430816329
	Nat&Bio			45.4269024	9.0718223	431219770
	Famiglia Cooperativa di Zortea			46.1625921	11.7485467	432120263
	Sidis			41.6654617	13.4296775	432927669
	Crai			41.6650950	13.4303708	432927672
	Lidl			45.6615957	12.2752063	433066827
	La Tua Bottega			45.0199532	8.4555817	433297849
	Carrefour Market			45.0477100	7.6403584	434344154
	Dico			45.5258404	9.2047408	434968545
	MD Supermercati			45.1513540	10.7229409	435214270
	A&O			43.7169560	12.6256656	435314327
	Eurospin			41.9581791	15.0401548	436694440
	Simply Market			45.4914582	9.2163999	436811189
	Lidl			45.6414929	12.5937707	437061593
	Discount			42.6469182	11.9816224	437289350
				45.4272831	9.1767659	437513520
	Famila			40.1143239	18.3005868	437729876
	Famiglia Cooperativa			46.4313519	11.1070263	438001206
	EuroSpin			41.5827104	12.6543908	438482107
	Conad			44.1206920	8.2261773	438503392
21030	Carrefour	Via Provinciale		45.9568807	8.7625301	438780231
	Eurospar	Via del Cotonificio	115	46.0796574	13.2192538	439745753
86070	Supermarket	Via Eduardo De Filippo	6	41.6234924	14.0856650	439872720
	Centro Commerciale San Giorgio	Via Campobello		37.1130333	13.9280274	440158404
	Spendi Bene Paghoi Poco	Via Palma		37.1184467	13.9067497	440158878
	Euro Spin			36.7369561	14.8583874	440821945
	Famiglia Cooperativa di Prade			46.1574807	11.7406958	440848490
	Iper Simply			45.4075744	9.9252626	441117233
	Lidl			45.4068734	9.9232922	441117653
	Martinelli			45.2151085	10.7971856	441245385
	Eurospin			38.4180817	15.9018217	441972106
	MD Discount			41.1239772	13.8699124	442426839
	EuroSpin			42.0863484	12.1840506	442472858
	Family Market			45.5839787	10.2796788	442680075
	IperTriscount			42.0015991	12.5190327	443041515
				38.0213170	15.6464028	443950023
09170	Maury's	Via Bonn	snc	39.8893260	8.5980961	444252308
	Penny Market			45.4343726	8.7074950	444439657
	Esselunga del Gignoro			43.7693563	11.2990873	444622232
	Barletta			41.1430507	14.7747258	445115884
80059	Supermercato Decò	Via Nazionale	900	40.7636691	14.4222150	445185088
	Supermarket			45.9323294	8.8110555	445302703
	MD Discount	Via Provinciale		45.7621187	9.8044593	445427091
	Penny			41.2311725	16.5207299	445436754
41100	Conad City	Viale del Sagittario	7	44.6307969	10.8967756	446002732
80059	Giunigor s.r.l.	Viale Europa	38	40.7593991	14.4113070	446319119
	Super Pan			39.3750821	8.9438312	446340176
	EuroSpin			39.4084260	8.9284978	446344901
62010	Eurospin	Contrada San Marco Vecchio		43.2890458	13.3344508	447545920
20095	Esselunga	Viale Unione	2	45.5476085	9.1874399	448174828
				36.7099997	14.9419157	448925280
	Conad City			45.0723122	7.6463922	448969331
	Coop.fi			43.7689065	11.2845584	448979194
	Coop			44.2636052	12.3435499	449067906
	SI con Te			43.1633285	13.7010530	449286610
00030	Decò	Viale Piave	64	41.8829748	12.9772799	449383093
40054	Ferroni Marina	Via Riccardina	106	44.5547199	11.5266077	449737556
	Eurospin			43.3509213	12.9240631	449890884
	Lidl			43.3501888	12.9224387	449890886
	Pam Panorama			45.0812536	7.6360714	450149755
	In's			45.0687741	7.5998297	450503371
	Conad City			45.0757967	7.6602036	451218535
18038	Coop	Corso Matuzia	42	43.8101854	7.7603447	451471469
73100	MD Discount	Via Merine	39	40.3466976	18.1896011	451969985
90013	Conad	Via Fonti di Camar		37.9308764	14.0903594	452103469
